sms_id,text,label
sms11543,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,ham
sms11544,Now press conference da:),ham
sms11545,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",spam
sms11546,After completed degree. There is no use in joining finance.,ham
sms11547,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",ham
sms11548,Shant disturb u anymore... Jia you...,ham
sms11549,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,ham
sms11550,"Me, i dont know again oh",ham
sms11551,Dude sux for snake. He got old and raiden got buff,ham
sms11552,He says hi and to get your ass back to south tampa (preferably at a kegger),ham
sms11553,In e msg jus now. U said thanks for gift.,ham
sms11554,U too...,ham
sms11555,Ok how you dear. Did you call chechi,ham
sms11556,Yeah we do totes. When u wanna?,ham
sms11557,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,ham
sms11558,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),ham
sms11559,Wat r u doing?,ham
sms11560,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,ham
sms11561,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",ham
sms11562,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",ham
sms11563,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,ham
sms11564,Dude just saw a parked car with its sunroof popped up. Sux,ham
sms11565,Get ready to put on your excellent sub face :),ham
sms11566,Tmrw. Im finishing 9 doors,ham
sms11567,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",ham
sms11568,I am late. I will be there at,ham
sms11569,"whatever, im pretty pissed off.",ham
sms11570,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham
sms11571,I dont have that much image in class.,ham
sms11572,No:-)i got rumour that you going to buy apartment in chennai:-),ham
sms11573,Near kalainar tv office.thenampet,ham
sms11574,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,spam
sms11575,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam
sms11576,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,ham
sms11577,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",ham
sms11578,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,ham
sms11579,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",ham
sms11580,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,ham
sms11581,"Why is that, princess? I bet the brothas are all chasing you!",ham
sms11582,"I shall book chez jules for half eight, if that's ok with you?",ham
sms11583,Hhahhaahahah rofl wtf nig was leonardo in your room or something,ham
sms11584,"Yep, at derek's house now, see you Sunday &lt;3",ham
sms11585,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",ham
sms11586,"Sorry, I'll call later",ham
sms11587,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,ham
sms11588,There are no other charges after transfer charges and you can withdraw anyhow you like,ham
sms11589,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",ham
sms11590,At 4. Let's go to bill millers,ham
sms11591,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,ham
sms11592,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",ham
sms11593,That's my honeymoon outfit. :),ham
sms11594,Will it help if we propose going back again tomorrow,ham
sms11595,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,spam
sms11596,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,ham
sms11597,Pls confirm the time to collect the cheque.,ham
sms11598,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,spam
sms11599,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
sms11600,Daddy will take good care of you :),ham
sms11601,"Yeah probably, I still gotta check out with leo",ham
sms11602,K.then any other special?,ham
sms11603,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,ham
sms11604,Ok pa. Nothing problem:-),ham
sms11605,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,ham
sms11606,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",ham
sms11607,When you came to hostel.,ham
sms11608,Ok no prob... I'll come after lunch then...,ham
sms11609,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,ham
sms11610,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,ham
sms11611,You all ready for * big day tomorrow?,ham
sms11612,I'll probably be around mu a lot,ham
sms11613,645,ham
sms11614,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam
sms11615,Thnx dude. u guys out 2nite?,ham
sms11616,Me sef dey laugh you. Meanwhile how's my darling anjie!,ham
sms11617,Mm i had my food da from out,ham
sms11618,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",ham
sms11619,Did u download the fring app?,ham
sms11620,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,ham
sms11621,Friends that u can stay on fb chat with,ham
sms11622,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",ham
sms11623,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",ham
sms11624,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam
sms11625,"Ah, well that confuses things, doesn‘t it?",ham
sms11626,500 free text msgs. Just text ok to 80488 and we'll credit your account,spam
sms11627,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
sms11628,Dear how you. Are you ok?,ham
sms11629,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",spam
sms11630,Yes princess! I want to make you happy...,ham
sms11631,Sounds like you have many talents! would you like to go on a dinner date next week?,ham
sms11632,I am going to film 2day da. At 6pm. Sorry da.,ham
sms11633,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,ham
sms11634,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,ham
sms11635,Yesterday its with me only . Now am going home.,ham
sms11636,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam
sms11637,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",ham
sms11638,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",ham
sms11639,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",spam
sms11640,Great comedy..cant stop laughing da:),ham
sms11641,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,spam
sms11642,"Alright, we're all set here, text the man",ham
sms11643,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",ham
sms11644,Sleeping nt feeling well,ham
sms11645,U WILL SWITCH YOUR FONE ON DAMMIT!!,ham
sms11646,India have to take lead:),ham
sms11647,I.ll post her out l8r. In class,ham
sms11648,Thts wat Wright Brother did to fly..,ham
sms11649,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",ham
sms11650,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),ham
sms11651,ITS A LAPTOP TAKE IT WITH YOU.,ham
sms11652,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,ham
sms11653,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,ham
sms11654,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",spam
sms11655,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? ,ham
sms11656,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",ham
sms11657,At 7 we will go ok na.,ham
sms11658,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),ham
sms11659,S:-)if we have one good partnership going we will take lead:),ham
sms11660,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,spam
sms11661,"Yeah, where's your class at?",ham
sms11662,No just send to you. Bec you in temple na.,ham
sms11663,"You aren't coming home between class, right? I need to work out and shower!",ham
sms11664,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,spam
sms11665,S but mostly not like that.,ham
sms11666,Ü v ma fan...,ham
sms11667,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,ham
sms11668,Guess who spent all last night phasing in and out of the fourth dimension,ham
sms11669,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,ham
sms11670,"Yes..but they said its IT.,",ham
sms11671,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",ham
